sentence,og_sentence,kmeans_cluster,x,y
https //shopê vn/gh%e1%ba%bf-%c4%83n-máela-07110-07112-ch%c3%adnh-h%c3%a3ng-i 36371562 562837052,https://shopee.vn/Gh%E1%BA%BF-%C4%83n-Mastela-07110-07112-ch%C3%ADnh-h%C3%A3ng-i.36371562.562837052,3,37.105549,-24.028151
còn loại nào dùng được lâu nữa bạn,còn loại nào dùng đc lâu nữa bạn,4,5.900092,35.253719
mai cũng được ạ,mai cũng được ạ,3,60.745895,-10.325171
vì lúc đó em mới ở nhà,vì lúc đó em mới ở nhà,0,7.774035,-9.074124
sau 6h tối được không ạ,sau 6h tối được không ạ,2,-24.307278,-60.016327
kp giương cũi ạ,kp giương cũi ạ,4,-28.261066,46.753601
cửa nhà mình 1m5 cơ,cửa nhà mình 1m5 cơ,1,-47.550053,11.955196
mẫu 2019,Mẫu 2019,4,-13.387372,60.63921
đúng rồi,Đúng r,1,-72.368195,-8.927433
500k - 1m,500k - 1M,4,-50.558514,57.732357
500k - 1m,500k - 1M,4,-50.558514,57.732357
vì mấy hnua mìh đi đà lạt,Vì mấy hnua mìh đi Đà Lạt,0,10.829993,5.909106
loại thảm xpe áh bạn,Loại thảm XPE áh b,3,31.729095,-18.30867
đơn là dùng sạc điện hả shop,Đàn là dùng sạc điện hả sh?,5,14.072021,26.344038
máy giặt đặt được luôn trong nhà tắm à,máy giặt đặt dc luôn trong nhà tắm a?,2,-12.669203,-27.806231
ghế nhún dùng cho trẻ từ mấy tháng,ghế nhún dùng cho trẻ từ mấy tháng,0,-2.736517,8.099021
110 và 112 khác gì nhau vậy shop,110 và 112 khác j nhau vậy shop,1,-29.462929,5.846889
ghế này ạ,ghế này ạ,5,38.182148,31.402012
bộ nay có 1 ghế thôi ạ,Bộ nayd có 1 ghế thôi ah?,0,-6.580269,-5.859513
đơn chị đưa tiền mặt nhé,Đến c đưa tiền mặt nhé,0,5.242027,17.753828
xong t2 cunhx không chat câu nào,Xong t2 cunhx k chat câu nào,5,16.818943,18.065834
thế t2 mà th chị không cần nữa thì sao,Thế t2 mà th c k cần nữa thì sao?,1,-31.756411,6.23879
cho mình 1 cái nhé,Cho mik 1 cái nhé,3,44.848503,-40.00423
kích thước ý bạn,Kích thước ý bạn,4,-35.028244,37.38987
cho mình xin size pé này,Cho mik xin sz pé này,3,49.565212,-29.244057
size to thế nào,Sz to thế nào,4,-25.766388,67.031586
3 món này nè,3 món nay ne,1,-42.49007,23.872427
cho mình link nhé,Cho mình link nhe,3,55.65469,-37.877502
link chắn cầu thang lu,Link chắn cầu thang lu,2,-0.437362,-60.615044
thảm gập ạ,Thảm gập ạ,4,-27.607185,37.921246
chỉ cần thế này thôi,Chỉ cần thế này thôi,0,11.698657,-3.292299
mình không cần lấy thanh nối,Mình ko cần lấy thanh nối,0,-21.90044,3.526246
thế +160 là cái gì,Thế +160 là cái gì,5,18.000223,43.910381
bạn +160 là cái gì,Bạn +160 là cái gì,3,42.391342,0.636239
nhà mình đã lấy 2 cái rồi chỉ 560 k/cái thôi,"Nhà mình đã lấy 2 cái rồi, chỉ 560 k/cái thôi",1,-25.533829,8.113203
cho mình 1 thanh chắn cầu thang,Cho mình 1 thanh chắn cầu thang,3,49.643867,-35.15266
mình ở nguyễn văn cừ,Mình ở nguyễn văn cừ,2,-2.598986,-38.013077
quan tan phu thành phố hồ chí minh,"Quan Tan phu, tp.hcm",2,4.766424,-79.933693
bảo giao hàng chưa,Bao giao hang chua?,3,31.511623,-24.510319
nếu có lỗi xảy ra á,Nếu có lỗi xảy ra á,5,30.731297,4.347659
nhận rồi em ạ,Nhận rồi e ạ,3,29.703354,-18.073198
chị cho em xin kích thước của bộ bếp nấu được không,Chị cho em xin kích thước của  bộ bếp nấu đc k,2,-28.164003,-45.523617
em lấy mẫu này an,Em lấy mẫu này an,3,16.624849,-32.258739
0912281985 nhé,0912281985 nhé,1,-32.569656,-11.827476
mình không tháo ra được,mình k tháo ra được,2,0.401383,-42.411694
bên này ảnh load mãi,bên này ảnh load mãi,5,26.249331,14.292303
ảnh mãi không loàd được,"ảnh mãi ko
loàd đc",4,-22.754639,26.256609
đệm 7 phân,Đệm 7 phân,1,-21.724081,-6.343195
hết hẳn không về nữa hả bạn,Hết hẳn k về nữa hả b,3,49.847214,-3.158439
mắc wa,Mắc wa,4,-27.370161,29.568325
trùi,Trùi,4,5.297395,54.745514
1 thanh 2m,1 thanh 2m,3,47.995399,-17.17683
ô đúng nai,Ở đồng nai,4,-43.543987,34.750648
mở đến mấy giờ bạn,Mở đên mây h b,3,25.920713,-42.568504
hàng chính hãng không bạn,Hàng chính hãng ko bạn,2,-14.903792,-57.523445
mẫu này nè chị,Mẫu này nè c,1,-41.434917,-31.29364
1m6x2m,1m6x2m,5,29.398979,21.298397
gửi ảnh bác ạ,Gửi ảnh bác ạ,5,21.259966,24.635759
chị hoãn mua đã em nhé,Chị hoãn mua đã em nhé,3,23.832371,-10.894199
uh thôi,Uh thôi,2,-8.249272,-36.285316
thành phố hồ chí minh,Thành phố hồ chí minh,2,4.962086,-82.394661
sao lại không được,Sao lại ko được,3,48.99979,-8.14876
giảm được không shop,Giảm được ko Shop,2,-29.592585,-57.833279
khuyến mại như nào ạ,Khuyến mại như nào a,4,-34.146557,57.454353
giấy đa năng a,Giấy đa năng a,3,21.957851,-22.986179
bên mình đang khuyến mại,Bên mình đang khuyến mại,3,18.616188,-27.243711
thế để tớ đặt shope,the de t dat shope,0,3.788081,-4.284751
hơn 80k chị,hơn 80k c,4,-12.803821,35.85453
tớ lấy nhé,t lấy nhe,2,-0.411007,-34.41972
tớ đặt rồi nhé,t đặt r nhé,1,-29.543283,3.6623
gửi tớ đi bạn,gửi t đi bạn,3,34.91592,-5.259261
gọi cưng duoc,gi cung duoc,1,-31.282665,15.946449
/grê,/greet,1,-62.306431,25.799326
giao về đây ạ,Giao về đây ạ,2,-17.077148,-24.348112
lâu văn nghĩa 0986986013 số 9 ngõ tự lợi an hoà bạn ba chúc tri tôn an giang,"Lâm văn nghĩa
0986986013
Số 9 ngô tự lợi, An hoà b, ba chúc, tri tôn, an giang",0,0.578781,11.190542
bạn gửi nhanh giúp mình khui đã nhận tiền,Bạn gửi nhanh giúp mình khi đã nhận tiền,3,18.302946,-44.43922
mình cũng đang cần tới độ tuổi đó,Mình cũng đang cần tới độ tuổi đó,4,-10.021935,26.84758
qua tốt luôn,Quá tốt luôn,2,8.81343,-35.97879
dùng cho bé tới mấy tuổi ạ,Dùng cho bé tới mấy tuổi ạ,3,43.706169,3.321846
buồn,buồn,4,-27.603497,37.929588
vì mua cho con gái,vì mua cho con gái,4,-1.672884,55.049892
hàng của gì ạ,hàng của gì a,0,20.482286,-2.419049
mini,mini,4,-25.091812,23.048908
cho mình hỏi máy giặt minu,cho m hỏi máy giặt minu,3,57.922485,-31.227808
phụ kiện máy hút sữa medela,Phụ kiện máy hút sữa medela,3,25.223051,-32.75539
gọi suốt nãy giờ ấy,Gọi suốt nãy giờ ấy,3,33.936527,-3.192678
là đã lấy hàng chưa bạn,Là đã lấy hàng chưa b,0,4.08524,25.206543
là sao hả bạn,Là sao hả b,4,-2.400915,54.474972
set này,set nay,2,-25.379276,-32.98254
con này nua,con nay nua,4,-5.771787,38.000893
kệ này ạ,Kệ này ạ,4,1.211767,37.713924
mình lấy mẫu bé trai bạn ạ,Mình lấy mẫu bé trai b ah,1,-38.384201,21.93116
đúng rồi,Đúng rồi,1,-72.368195,-8.927433
chị cho thử của hãng xóm rồi,Chị cho thử của hàng xóm rồi,5,26.778006,15.444385
cái này con chị ngồi chật,Cái này con chị ngồi chật,2,6.571996,-27.538097
chị vừa gọi điện,Chị vừa gọi điện,3,51.56176,-4.016431
em nhắn giúp chị,E nhắn giúp c,4,-26.20656,31.755245
shop bán hàng giờ hành chính ạ,Shop bán hàng h hành chính ạ,5,60.582138,27.738422
shop mấy giờ đang cửa ạ,Shop mấy h đóng cửa ạ,0,-4.531956,5.749049
mặt xanh dương một xanh lá,Một xanh dương. Một xanh lá,0,6.144621,-14.137082
đấy nhé,Đây nhép,5,67.168983,11.458427
có gửi cod cho mình luôn,Có. Gửi cod cho m luôm,3,51.010365,-33.439461
chị lấy bóng chử cái,C lay bảng chử cái,3,52.916836,3.168786
số bạn rieng ha em,Số ban rieng ha e,5,22.63673,43.419724
chữ cái bạn rieng,Chữ cái ban rieng,5,27.672123,45.784302
ấp tân tiến xã tân phú huyện tân châu tay ninh,Ấp tân tiến.xã tân phú.huyện tân châu.tay ninh,0,11.696138,-1.847708
gỗ được em,Gỗ dk e,2,-23.528532,-25.158003
cố gắng giúp em nhé,Cố gắng giúp em nhé,2,8.732335,-42.306751
để có người nhận,Để có người nhận,2,-21.060631,-32.657642
giao trong buổi sáng nay được không ạ,Giao trong buổi sáng nay dc ko ah,2,-22.83135,-59.689194
thôi xanh cũng được,Thôi xanh cũng dc,4,-32.802483,33.926552
0942108998,0942108998,2,-1.144681,-61.151283
kiểm tra giúp em nhé,Kiểm tra giúp em nhé,2,7.562343,-38.209061
gửi mình link quây,Gửi mình link quây,1,-45.734604,1.017281
bé con gái nên em muốn mua hàng,Bé con gái nên e muốn mua hồng,5,33.73991,61.509312
ui,Ui,4,0.775285,66.880791
uo,Uo,2,-1.536895,-37.144257
760k tổng đúng không shop,760k tổng đúng k shop,2,-31.417414,-61.227322
shop gửi hàng cho mình chưa,Shop gửi hàng cho m chưa,3,56.630733,-34.293877
bạn gửi thì bào mình nhé,B gửi thì bào m nhé,3,27.25893,-39.001213
shop kiểm tra,Shop kiêm tra,3,31.82078,-42.730122
váng,Váng,5,32.22781,35.55043
mình đặt bộ này nhé bạn,Mình đặt bộ này nhé b,0,-6.770236,18.651976
mình gửi cả máy mình đang rồi không để không không ăn toàn,Mình gửi cả máy. Mình đóng rùi. Ko để ko ko an toàn.,0,0.843704,-2.384562
bạn đổi luôn giúp mình nhé,Bạn đổi luôn giúp m nhé,3,26.519024,-56.756626
bạn đổi giúp mình luôn được không,Bạn đổi giúp mình luôn đc ko,2,-18.086266,-62.376934
mình gọi lại bảo anh ý qua lấy rôgi,Mình gọi lại bảo anh ý qua lấy rôgi,0,4.160997,1.297596
0329060918,0329060918,3,42.578754,-0.904904
2 máy này khác gì nhau ạ,2 máy này khác j nhau ạ,4,-29.740736,21.984697
thế thì thôi ạ,Thế thì thôi ạ.,0,-8.790294,9.396641
cái đàn gita xai pịn hay như thế nào vậy shop,Cai dan gita xai pịn hay ntn v shop,4,-30.782873,61.565487
mình hỏi bộ chữ này có mà bạn nhỉ,M hỏi bộ chữ này cơ mà b nhỉ,5,39.876732,20.95715
túi trữ sữa unimom 60c nhé,túi trữ sữa unimom 60c nhé,0,-14.100514,-9.148336
gửi hàng cho mình chưa,Gửi hàng cho mình chưa,3,56.657848,-34.355766
gửi về 22c ql22 trung mỹ tây q12 dùm mình,"Gửi về 22c ql22, trung mỹ tây, q12 dùm mình",0,1.026708,-4.221563
vậy lấy 1 túi thui,Vậy lấy 1 túi thui,3,36.567116,-14.279126
mình lấy túi thui ạ,Mình lấy túi thui ah,5,32.626545,26.031519
225*2 là gì bạn,225*2 là j bạn,5,28.084852,33.523285
đã ct ạ,Đã ct ạ,5,38.414993,38.702015
không cod được ạ,Ko cod đc ạ?,3,35.764996,-17.696344
với mình ở hồ chí minh thì mua hàng như thế nào vậy ạ,Với mình o hcm thì mua hang ntn vay a,2,5.903877,-72.815674
là mình bắt ốc vào de rap hay như thế nào vậy ạ,Là mình bắt ốc vào de rap hay ntn vay ạ,4,-30.021494,61.262772
có,có,4,-26.180992,43.705482
là thế nào ạ,là tn ạ,4,-28.128397,68.709526
hồng,Hồng,4,-57.694016,47.732025
mình muốn mua nôi,Mình muốn mua nôi,5,42.554287,63.100246
cho mình link nha,Cho mih link nha,3,54.999245,-37.622875
vì mình muốn tìm cả cảeat nữa ạ nên 2 thứ vừa vừa tiền thôi ạ d,"Vì mình muốn tìm cả carseat nữa ạ, nên 2 thứ vừa vừa tiền thôi ạ :D",4,3.09892,42.6982
mình lấy 1 kệ này nhé,M lấy 1 kệ này nhé,3,49.532951,-6.347684
bé mình mới được hơn tháng,Bé m mới đc hơn tháng,0,11.424789,-3.742078
với ghế oto bên bạn có những loại nào,Với ghế oto bên b có những loại nào,4,-3.23936,25.513445
0973794423,0973794423,1,-33.887356,-29.822348
mình muốn đặt mua,M muốn đặt mua,5,38.33429,49.129105
chị gửi nhé,Chị gửi nhé,1,-62.939888,17.5422
vậy mình chuyển tiền trước hết luôn nhé cho mình không tin chuyển tiền ạ,"Vậy mình chuyển tiền trước hết luôn nhé, cho mình thông tin chuyển tiền ah",1,-23.561031,-8.506307
mình cũng từng mua hàng của shop mấy lần rồi mà,Mình cũng từng mua hàng của shop mấy lần rồi mà,0,11.523213,-15.622171
nguyễn thu hà lô 27 lk 29 đường số 6 khu đô thị mỹ gia xã vĩnh thái nhà trang khánh hoà 0913460560 nhé,"Nguyễn Thu Hà. Lô 27 LK 29 Đường số 6 Khu đô thị Mỹ gia, xã Vĩnh thái, nhà trang, Khánh hoà. 0913460560 nhé",0,4.295102,-4.023394
chị mua 1 cái nhé,Chị mua 1 cái nhé,3,51.722023,-9.557492
còn giờ hành chính giao 535 kim mã,Còn giờ hành chính giao 535 kim mã,3,26.276167,-18.794764
nếu ngoài giờ hành chính,Nếu ngoài giờ hành chính,5,8.976835,32.501926
đúng rồi bạn,Đúng rồi b,1,-76.273537,-2.54798
bằng gỗ số,Bảng gỗ số,4,-19.282404,37.921299
cho mình đặt mua bảng số nhé,Cho mình đặt mua bảng số nhé,3,51.054729,-24.079611
ngôi nhà búp bê,Ngôi nhà búp bê,2,2.495825,-44.546509
bằng mủ hả shop,Bằng mủ hả shop,4,-18.378891,25.039785
hơn về hoài đức ạ,Đơn về Hoài Đức ạ,0,-10.264759,12.76156
096 2991369 lê hồng trường xóm 1 xã thạch thán huyện quốc oai thành phố hà nội,"096 2991369 Lê hùng trường
Xóm 1, xã thạch thán , huyện quốc oai, tp hà nội",3,21.264111,-16.644754
shop cho mình hai thanh 1 thanh 1 8 và 1 thanh 2m,"Shop cho mình hai thanh 1 thanh 1,8 và 1 thanh 2m",3,48.231651,-30.932775
năm này mua cho cháu,Năm nay mua cho cháu,0,-16.66688,-19.757582
năm ngoái mình mua của shop rồi,Năm ngoái mình mua của shop rồi,4,-21.510941,19.190781
đệm nhà mình 10cm,Đệm nhà mình 10cm,1,-50.857674,11.764916
demala gấp gọn ạ,Demala. Gấp gọn ah,0,-3.243897,15.941307
0938965937,0938965937,5,31.817614,24.258045
chất liệu thế nào ạ,chất liệu thế nào ạ,4,-28.378536,67.689636
nước nào sản xuất nhỉ,nước nào sản xuất nhỉ,0,17.736454,12.782333
ạ kích thước thế nào ạ,à kích thước thế nào ạ,4,-29.352489,67.992798
cái máy này,cái máy này,3,24.341368,-28.960442
mua thêm cái này,mua thêm cái này,5,31.978561,47.826847
vì chỉ có 1 đường ống thoát máy giặt,vì chỉ có 1 đường ống thoát máy giặt,0,9.196671,13.467905
cái này lắp được ở đâu bạn nhỉ,cái này lắp đc ở đâu b nhỉ,5,52.410961,19.314148
nhưng nhà mình có 1 máy giặt to rồi,nhưng nhà mihf có 1 máy giặt to r,1,-52.619404,14.252384
máy giặt í,mày giặt í,5,11.948767,46.159866
cao ạ,Cam ạ,2,12.104914,-36.790215
shop chuyển về hải âu đối diện 559 thành phố hướng dẫn giúp tớ,Shop chuyển về Hải Âu đối diện 559 TP HD giúp t,2,-3.333872,-29.638447
nguyễn thị trang nhung 60 ngô bệ p hải tân thành phố hải dương 0913888269 ạ,"Nguyễn Thị Trang Nhung 60 Ngô Bệ, p Hải Tân, TP Hải Dương. 0913888269 ạ",2,-1.192695,-29.330185
tớ gưỉ ạ,T gưir ạ,2,10.19268,-50.601387
mình lấy 1 thanh 1 6m 1 thanh 1 8m 1 thanh 2 0,"m lấy 1 thanh 1.6m
1 thanh 1.8m
1 thanh 2.0",3,45.311958,-13.068447
bạn gửi bên nào vậy à,b gửi bên nào vậy à,0,-6.206483,-3.227818
nếu mình đặt 1 thanh thì điểm tựa vào đâu vít à,nếu m đặt 1 thanh thì điểm tựa vào đâu vít à,0,1.66779,21.503124
tháng có vít sẵn chứ bạn,thanh có vít sẵn chứ b,0,15.817578,-0.636737
để mình hỏi bé thích mẫu nào nhé,Để mình hỏi bé thích mẫu nào nhé,5,34.941113,15.993162
thảm 3 mẫu này dùng không,them 3 mau nay dung k?,4,-2.352025,26.311756
kích thước sao bạn,Kích thước sao b?,4,-33.884777,38.063965
rồi nhận hàng ở đâu,Roi nhan hang o dau,0,4.351667,-20.306751
1650 không hả a,1650 k ha a,4,-5.216947,57.796207
mình tổng sn,M tặng sn,3,43.064877,-6.724039
cho mình túi đẹp chút nha hoặc nếu có giày bọc thì càng tốt ạ,Cho m túi đẹp chút nha. Hoặc nếu có giấy bọc thì càng tốt ạ,0,15.285366,-10.846675
đây bạn,Đây b,3,66.680298,4.672412
số 11 ngõ 71 láng hạ ba mình hà nội,Số 11 ngõ 71 láng hạ ba đình hn,0,6.58404,0.662808
người nhận nguyễn tài tuệ 0946652992,Ng nhận. Nguyễn Tài Tuệ 0946652992,0,-7.871583,-13.360963
mình hỏi chút mẫu góc vuông với góc tròn thì khác nhau ở độ bền hả shop,Mình hỏi chút mẫu góc vuông với góc tròn thì khác nhau ở độ bền hả shop,0,25.647053,-0.431698
giờ nó ra mẫu con thỏ ạ,H nó ra mẫu con thỏ ạ,0,-2.629542,14.658186
mẫu này mẫu cũ đăng không ạ,Mẫu này mẫu cũ đúng k ạ,2,-19.609589,-54.076107
cho mình hỏi quây bóng nhựa bên mình với,Cho mình hỏi quây bóng nhựa bên mình với,3,53.792847,-26.745699
mình cần luôn,Mình cần luôn,3,30.170986,-19.482397
to ct3 khung cư gelẽa 885 tam trinh 0983040288,"Toà Ct3 chung cư gelexia 885 Tam Trinh
0983040288",0,-3.512558,4.491229
đây bạn nhé,Đây b nhé,2,-0.944793,-52.165855
uh đúng rôid ngõ 885 tam trinh nhé,Uh đúng rôid ngõ 885 tam trinh nhé,4,1.524063,32.593304
vậy lấy xanh cũng được ạ,Vậy lấy xanh cũng đc ạ,3,59.885094,-8.963144
0907455786 quỳnh,0907455786 quỳnh,5,22.907753,62.562355
mình ở số nhà 82 ngõ 199 đường hồ tùng mậu,M ở số nhà 82 ngõ 199 đường hồ tùng mậu,0,14.06986,7.570466
cái này nua,Cai nay nua,5,55.745319,9.686886
chưa biết nên lấy loại nào,Chưa biết nên lấy loại nào,0,-4.014199,6.628066
em đà phân vân,E đà phân vân,5,16.087273,22.692347
thế còn bộ này ạ,Thế còn bộ này ạ,5,47.628422,17.5912
13/29 ký con pleiku gia lai,"13/29 Ký Con, Pleiku, Gia Lai",0,9.589094,23.97118
tầm dưới dưới 3 triệu ạ,Tầm dưới dưới 3trieu ạ,2,-6.329833,-34.492653
shop gởi quạt cho mình chưa,Shop gởi quạt cho m chưa,3,53.703133,-31.374262
mua mua cái 880 nha,Mua mua cái 880 nha,2,-34.731911,-45.113983
880 mẫu nào,"880
Mẫu nào",5,50.878212,21.618397
0611001928974,0611001928974,4,-4.937797,63.672482
1360 đúng không ạ,1360 đúng ko ah,2,-29.921978,-64.615578
hj,hj,1,-63.571487,-7.241127
1m32 1m32 ạ,1m32.1m32 ạ,1,-37.261925,14.749936
mình mua thảm xpe 1m8 2m bên mình,Mình mua thảm xpe 1m8 2m bên mình,1,-36.968945,19.176064
